target_month,cash,hurdle,market,total_gross,long_contribution,short_contribution,gross,net,n,max_weight,missing_n,missing_gross,traded_0,total_0,traded_10,total_10,traded_20,total_20,traded_30,total_30,traded_50,total_50,adverse_missing_total_20,model
2022-04,0.0006333333333333,0.0039666666666666,-0.0879567191490393,0.051137754046217045,-0.07435100752277791,0.12485542823566163,1.9999999999999998,-0.008710136106829025,200,0.020087101361090775,3,0.05518970123517033,0.9514048702188226,0.051137754046217045,0.951618239125902,0.050186135807091144,0.9518322378666799,0.04923408957048368,0.9520638296961031,0.04828156255712873,0.9525521657739578,0.046374993217347255,-0.0059556116646866455,ols
2022-05,0.0008166666666666,0.00415,5.324388360872234e-05,-0.011188307840861245,-0.030682287412050764,0.018677312904522913,1.9999999999999998,0.12054634731872516,200,0.020567200426780036,0,0.0,1.2102950644640282,-0.011188307840861245,1.2101791220334879,-0.012398486962894733,1.2100629170036856,-0.013608433674868615,1.2099464420571022,-0.014818147167032551,1.2097132129938926,-0.01723687390583071,-0.013608433674868615,ols
2022-06,0.0012416666666666,0.004575,-0.0839199932238664,0.06904291265868986,-0.04203100008027819,0.10983224607230146,1.9999999999999996,0.10200749136534304,200,0.02102007491365343,1,0.02102007491365343,0.9620846468734995,0.06904291265868986,0.9625327268777383,0.06808037993181212,0.9629818199895822,0.0671169490187107,0.9634773981721416,0.06615248046417344,0.9645676406280059,0.06422007445554984,0.046096874105057264,ols
2022-07,0.0018583333333333,0.0051916666666666,0.0911163476322058,0.02431841306841125,0.1103891015828265,-0.08792902184774855,2.0,0.14723595580368565,200,0.0200281206461777,1,0.0185276404423967,1.1006722347299989,0.02431841306841125,1.1006407423289888,0.02321777232608226,1.100609163649445,0.02211719474111236,1.1005774937942856,0.021016680587028394,1.1005138674523745,0.018815843731149376,0.003589554298715658,ols
2022-08,0.0021916666666666,0.005525,-0.0424401192168104,-0.002418097488155585,-0.02087549745600052,0.016265733301178337,1.9999999999999998,0.10276940350326214,200,0.020364348031665484,0,0.0,0.7968075080323623,-0.002418097488155585,0.797427028687987,-0.0032155245168435723,0.7980550664330781,-0.0040142076210217415,0.7986883621177538,-0.004814162574508847,0.7999800441657074,-0.006417997708984123,-0.0040142076210217415,ols
2022-09,0.0026083333333333,0.0059416666666666,-0.0933957016434893,0.01442346087706577,-0.0879227828788352,0.09973791042256769,1.9999999999999998,0.05996076486400592,200,0.020599607648640057,1,0.020599607648640057,0.7482970467107729,0.01442346087706577,0.7483979894136068,0.013675062887652164,0.7484992531372257,0.01292646237079132,0.748600841042722,0.012177658353937604,0.7488050080790429,0.010679435836670555,-0.007673145277848738,ols
2022-10,0.0031,0.0064333333333333,0.0798634545768932,0.0006609201300620759,0.06855794592387096,-0.07099702579380887,2.0,-0.021486014798195008,200,0.02021486166969347,1,0.019321446176634564,1.0215923891994474,0.0006609201300620759,1.021693390810153,-0.0003607732607480772,1.0217945690634977,-0.0013826690080649194,1.0218989861969612,-0.0024047768285288076,1.0221160770533553,-0.0044496602552047005,-0.020704115184699484,ols
2022-11,0.0034583333333333,0.0067916666666666,0.0537528602936998,0.02943290954050247,0.03180038409754495,-0.005825807890375782,2.0,-0.025497654737297704,200,0.02025497654737298,0,0.0,0.9957557023132002,0.02943290954050247,0.9967617378988681,0.0284361478026036,0.9977700319176117,0.027437369476667247,0.9987806015401465,0.02643656773588203,1.000889608227319,0.024428461499365874,0.027437369476667247,ols
2022-12,0.0035416666666666,0.006875,-0.058971449299161,0.0006575514045306834,-0.05551961963618957,0.05263550437405366,2.0000000000000004,-0.04745487261348025,200,0.020474548856537076,2,0.039236798114638344,0.8688697598698873,0.0006575514045306834,0.8690980848930511,-0.00021154668036236775,0.8693273162110156,-0.0010811032278913479,0.8695754513076761,-0.0019511749493923447,0.8700754237097035,-0.003692825714017834,-0.04031790134252969,ols
2023-01,0.0037833333333333,0.0071166666666666,0.061752832400052,0.002458515126181402,0.09535651760096106,-0.09668133580811293,2.0,-0.009234171926601364,200,0.020092341720844304,4,0.08036936688337722,1.1733826319571654,0.002458515126181402,1.1738848479110042,0.0012846302782703975,1.174398605635027,0.0001097179149113477,1.1749208540747844,-0.0010662474360429515,1.1759784289595172,-0.003421377018616184,-0.08025964896846587,ols
